Cat…leg prestacions ortoprotŠtiques - Novembre 2025;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Grup - codi;Grup - descripci¢;Subgrup - codi;Subgrup - descripci¢;Categoria - codi;Categoria aparell;Tipus de producte - codi;Tipus de producte ;Import m…xim de facturaci¢ (?);Aportaci¢ usuari/a (?);Aportaci¢ CatSalut (?);·mbit de prescripci¢ de l'aparell;Indicador informe cl¡nic;Classificaci¢ de l'aparell;Edat m¡nima;Edat m…xima;Indicador de bilateralitat;Indicador validaci¢ sanit…ria;Periodicitat prescripci¢ (mesos)
1222;Cadires de rodes de propulsi¢ manual;122200;Cadires de rodes manuals;SRM 010;Cadira de rodes manual no autopropulsable plegable;SRM 010A;Cadira de rodes manual no autopropulsable plegable, amb reposabra‡os desmuntables i/o abatibles i reposapeus abatibles i regulables;258,15;0;258,15;P;N;E;--;--;N;N;36
1222;Cadires de rodes de propulsi¢ manual;122200;Cadires de rodes manuals;SRM 010;Cadira de rodes manual no autopropulsable plegable;SRM 010B;Cadira de rodes manual no autopropulsable plegable, amb reposabra‡os desmuntables i/o abatibles i reposapeus abatibles i regulables, amb respatller reclinable;358,15;0;358,15;P;N;E;--;--;N;N;36
1222;Cadires de rodes de propulsi¢ manual;122200;Cadires de rodes manuals;SRM 010;Cadira de rodes manual no autopropulsable plegable;SRM 010C;Cadira de rodes manual no autopropulsable plegable, amb reposabra‡os desmuntables i/o abatibles i reposapeus abatibles i regulables, per a usuaris de m‚s de 130 kg;549,87;0;549,87;P;S;E;--;--;N;N;36
1222;Cadires de rodes de propulsi¢ manual;122200;Cadires de rodes manuals;SRM 020;Cadira de rodes manual no autopropulsable plegable o r¡gida, infantil;SRM 020A;Cadira de rodes manual no autopropulsable plegable, infantil, per a alteracions funcionals, tipus paraigua;515,17;0;515,17;H;S;E;--;--;N;N;24
1222;Cadires de rodes de propulsi¢ manual;122200;Cadires de rodes manuals;SRM 020;Cadira de rodes manual no autopropulsable plegable o r¡gida, infantil;SRM 020B;Cadira de rodes manual no autopropulsable, desmuntable, de plegat en llibre, basculant, infantil ajustable al creixement del nen o nena;1618,94;0;1618,94;H;S;A;--;--;N;S;24
1222;Cadires de rodes de propulsi¢ manual;122200;Cadires de rodes manuals;SRM 020;Cadira de rodes manual no autopropulsable plegable o r¡gida, infantil;SRM 020C;Cadira de rodes manual no autopropulsable, plegable o r¡gida, basculant, infantil, per a alteracions neurol•giques greus;2146,79;0;2146,79;H;S;A;--;--;N;S;24
1222;Cadires de rodes de propulsi¢ manual;122200;Cadires de rodes manuals;SRM 030;Cadira de rodes manual autopropulsable no plegable (r¡gida);SRM 030A;Cadira de rodes manual autopropulsable no plegable (r¡gida), amb reposabra‡os desmuntables i/o abatibles i reposapeus abatibles i regulables;258,15;0;258,15;P;N;E;--;--;N;N;36
1222;Cadires de rodes de propulsi¢ manual;122200;Cadires de rodes manuals;SRM 030;Cadira de rodes manual autopropulsable no plegable (r¡gida);SRM 030B;Cadira de rodes manual autopropulsable no plegable (r¡gida), amb reposabra‡os desmuntables i/o abatibles i reposapeus abatibles i regulables, per a usuaris de m‚s de 130 kg;549,87;0;549,87;P;S;E;--;--;N;N;36
1222;Cadires de rodes de propulsi¢ manual;122200;Cadires de rodes manuals;SRM 030;Cadira de rodes manual autopropulsable no plegable (r¡gida);SRM 030C;Cadira de rodes manual autopropulsable no plegable (r¡gida), de verticalitzaci¢, amb sistema de subjecci¢ al genoll, per a usuaris actius amb lesi¢ medulúlar congŠnita o adquirida i antecedents d'£lcera per dec£bit recidivant tot i tractament quir£rgic (especial prescripci¢);3157,55;0;3157,55;D;S;A;--;--;N;N;36
1222;Cadires de rodes de propulsi¢ manual;122200;Cadires de rodes manuals;SRM 030;Cadira de rodes manual autopropulsable no plegable (r¡gida);SRM 030D;Cadira de rodes manual autopropulsable no plegable (r¡gida), amb reposabra‡os desmuntables i/o abatibles i /o protectors de roba, reposapeus fixos o abatibles i regulables, amb rodes de desmuntatge r…pid, de material lleuger per a usuaris actius, amb patologia medulúlar de qualsevol etiologia o malalties neuromusculars (especial prescripci¢);2000,85;0;2000,85;D;S;A;--;--;N;N;36
1222;Cadires de rodes de propulsi¢ manual;122200;Cadires de rodes manuals;SRM 040;Cadira de rodes manual autopropulsable plegable;SRM 040A;Cadira de rodes manual autopropulsable i plegable, amb reposabra‡os desmuntables i/o abatibles i reposapeus abatibles i regulables;258,15;0;258,15;P;N;E;--;--;N;N;36
1222;Cadires de rodes de propulsi¢ manual;122200;Cadires de rodes manuals;SRM 040;Cadira de rodes manual autopropulsable plegable;SRM 040B;Cadira de rodes manual autopropulsable i plegable, amb reposabra‡os desmuntables i/o abatibles i reposapeus abatibles i regulables, amb respatller reclinable;478,85;0;478,85;B;N;E;--;--;N;N;36
1222;Cadires de rodes de propulsi¢ manual;122200;Cadires de rodes manuals;SRM 040;Cadira de rodes manual autopropulsable plegable;SRM 040C;Cadira de rodes manual autopropulsable i plegable, amb reposabra‡os desmuntables i/o abatibles i reposapeus abatibles i regulables, per a usuaris de m‚s de 130 kg;549,87;0;549,87;P;S;E;--;--;N;N;24
1222;Cadires de rodes de propulsi¢ manual;122200;Cadires de rodes manuals;SRM 040;Cadira de rodes manual autopropulsable plegable;SRM 040D;Cadira de rodes manual autopropulsable i plegable, amb reposabra‡os desmuntables i/o abatibles i reposapeus abatibles i regulables, amb rodes de desmuntatge r…pid, de material lleuger;413,23;0;413,23;B;N;A;--;--;N;N;36
1222;Cadires de rodes de propulsi¢ manual;122200;Cadires de rodes manuals;SRM 040;Cadira de rodes manual autopropulsable plegable;SRM 040E;Cadira de rodes manual autopropulsable i plegable, amb reposabra‡os desmuntables i/o abatibles i reposapeus abatibles i regulables, amb rodes de desmuntatge r…pid, de material lleuger, infantil;900;0;900;H;S;A;--;--;N;N;36
1222;Cadires de rodes de propulsi¢ manual;122200;Cadires de rodes manuals;SRM 040;Cadira de rodes manual autopropulsable plegable;SRM 040F;Cadira de rodes manual autopropulsable i plegable, amb reposabra‡os desmuntables i/o abatibles, reposapeus abatibles i regulables, amb rodes de desmuntatge r…pid, de material lleuger per a usuaris actius, amb patologia medulúlar de qualsevol etiologia o malalties neuromusculars (especial prescripci¢);2000,85;0;2000,85;H;S;A;--;--;N;N;36
1222;Cadires de rodes de propulsi¢ manual;122200;Cadires de rodes manuals;SRM 050;Xass¡s i cadira basculant per a alteracions neurol•giques greus;SRM 050A;Xass¡s posicionador basculant, incloent-hi rodes i frens, susceptible d'adaptacions especials, per a alteracions neurol•giques greus (especial prescripci¢);1604,08;0;1604,08;H;S;A;--;--;N;N;36
1222;Cadires de rodes de propulsi¢ manual;122200;Cadires de rodes manuals;SRM 050;Xass¡s i cadira basculant per a alteracions neurol•giques greus;SRM 050B;Xass¡s posicionador basculant, de material lleuger, incloent-hi rodes i frens, susceptible d'adaptacions especials, per a alteracions neurol•giques greus (especial prescripci¢);1936;0;1936;H;S;A;--;--;N;N;36
1222;Cadires de rodes de propulsi¢ manual;122200;Cadires de rodes manuals;SRM 050;Xass¡s i cadira basculant per a alteracions neurol•giques greus;SRM 050C;Cadira basculant, amb seient i respatller reclinable, reposacaps, reposabra‡os extra‹bles, reposapeus elevables, i control postural de tronc, per a alteracions neurol•giques greus (especial prescripci¢);2574,79;0;2574,79;H;S;A;--;--;N;S;36
1222;Cadires de rodes de propulsi¢ manual;122200;Cadires de rodes manuals;SRM 999;Cadira de rodes manual per a persones d'elevada obesitat ;SRM 999X;Cadira de rodes manual i a mida per a persones d'elevada obesitat i que no puguin utilitzar els tipus SRM000B, SRM010C,SRM030B i SRM040C;SP;0;SP;B;S;M;--;--;N;N;48
1223;Cadires de rodes motoritzades;122306;Cadires de rodes de propulsi¢ elŠctrica i direcci¢ elŠctrica;SRE 000;Cadira de rodes elŠctrica;SRE 000A;Cadira de rodes elŠctrica est…ndard;3520;0;3520;H;S;A;--;--;N;S;48
1223;Cadires de rodes motoritzades;122306;Cadires de rodes de propulsi¢ elŠctrica i direcci¢ elŠctrica;SRE 000;Cadira de rodes elŠctrica;SRE 000B;Cadira de rodes elŠctrica, infantil;4015;0;4015;H;S;A;--;--;N;S;48
1223;Cadires de rodes motoritzades;122306;Cadires de rodes de propulsi¢ elŠctrica i direcci¢ elŠctrica;SRE 000;Cadira de rodes elŠctrica;SRE 000C;Cadira de rodes elŠctrica, per a usuaris de m‚s de 130 kg;4725,72;0;4725,72;H;S;A;--;--;N;S;60
1223;Cadires de rodes motoritzades;122306;Cadires de rodes de propulsi¢ elŠctrica i direcci¢ elŠctrica;SRE 000;Cadira de rodes elŠctrica;SRE 000D;Cadira de rodes elŠctrica, amb basculaci¢ manual;4125;0;4125;H;S;A;--;--;N;S;60
1223;Cadires de rodes motoritzades;122306;Cadires de rodes de propulsi¢ elŠctrica i direcci¢ elŠctrica;SRE 000;Cadira de rodes elŠctrica;SRE 000E;Cadira de rodes elŠctrica, amb basculaci¢ manual, infantil;4620;0;4620;H;S;A;--;--;N;S;60
1223;Cadires de rodes motoritzades;122306;Cadires de rodes de propulsi¢ elŠctrica i direcci¢ elŠctrica;SRE 000;Cadira de rodes elŠctrica;SRE 000F;Cadira de rodes elŠctrica, amb basculaci¢ electr•nica;4455;0;4455;H;S;A;--;--;N;S;60
1223;Cadires de rodes motoritzades;122306;Cadires de rodes de propulsi¢ elŠctrica i direcci¢ elŠctrica;SRE 000;Cadira de rodes elŠctrica;SRE 000G;Cadira de rodes elŠctrica, amb basculaci¢ electr•nica, infantil;4950;0;4950;H;S;A;--;--;N;S;60
1224;Accessoris per a cadires de rodes;122415;Taules o safates port…tils;SAB 000;Safata desmuntable especial;SAB 000A;Safata desmuntable especial;117,29;0;117,29;B;N;A;--;--;N;N;36
1224;Accessoris per a cadires de rodes;122424;Bateries;SAT 000;Bateria per a cadira de rodes elŠctrica;SAT 000A;Bateria per a cadira de rodes elŠctrica (parell) de menys de 50 A;416,05;0;416,05;H;N;A;--;--;N;N;12
1224;Accessoris per a cadires de rodes;122424;Bateries;SAT 000;Bateria per a cadira de rodes elŠctrica;SAT 000B;Bateria per a cadira de rodes elŠctrica (parell) de 50 A;460,05;0;460,05;H;N;A;--;--;N;N;12
1224;Accessoris per a cadires de rodes;122424;Bateries;SAT 000;Bateria per a cadira de rodes elŠctrica;SAT 000C;Bateria per a cadira de rodes elŠctrica (parell) de 60 A;566,37;0;566,37;H;N;A;--;--;N;N;12
1224;Accessoris per a cadires de rodes;122424;Bateries;SAT 000;Bateria per a cadira de rodes elŠctrica;SAT 000D;Bateria per a cadira de rodes elŠctrica (parell) de 70 A;668,23;0;668,23;H;N;A;--;--;N;N;12
1224;Accessoris per a cadires de rodes;122489;Altres accessoris per a cadires de rodes;SRA 000;Suport postural per a cadira de rodes, inclosos tacs i corretges;SRA 000A;Suports laterals per al cap (parell);156,06;0;156,06;B;N;A;--;--;N;N;24
1224;Accessoris per a cadires de rodes;122489;Altres accessoris per a cadires de rodes;SRA 000;Suport postural per a cadira de rodes, inclosos tacs i corretges;SRA 000B;Suports laterals per al tronc fixes (parell);127,05;0;127,05;B;N;A;--;--;N;N;24
1224;Accessoris per a cadires de rodes;122489;Altres accessoris per a cadires de rodes;SRA 000;Suport postural per a cadira de rodes, inclosos tacs i corretges;SRA 000C;Suports laterals per al tronc abatibles (parell);166;0;166;B;N;A;--;--;N;N;24
1224;Accessoris per a cadires de rodes;122489;Altres accessoris per a cadires de rodes;SRA 000;Suport postural per a cadira de rodes, inclosos tacs i corretges;SRA 000D;Falca anivelladora de pelvis (unitat);59,33;0;59,33;B;N;A;--;--;N;N;24
1224;Accessoris per a cadires de rodes;122489;Altres accessoris per a cadires de rodes;SRA 000;Suport postural per a cadira de rodes, inclosos tacs i corretges;SRA 000E;Tac abductor (unitat);70,93;0;70,93;B;N;A;--;--;N;N;24
1224;Accessoris per a cadires de rodes;122489;Altres accessoris per a cadires de rodes;SRA 000;Suport postural per a cadira de rodes, inclosos tacs i corretges;SRA 000F;Cingla per al cap;63,87;0;63,87;B;N;A;--;--;N;N;24
1224;Accessoris per a cadires de rodes;122489;Altres accessoris per a cadires de rodes;SRA 000;Suport postural per a cadira de rodes, inclosos tacs i corretges;SRA 000G;Armilla de fixaci¢;101,92;0;101,92;P;N;A;--;--;N;N;24
1224;Accessoris per a cadires de rodes;122489;Altres accessoris per a cadires de rodes;SRA 000;Suport postural per a cadira de rodes, inclosos tacs i corretges;SRA 000H;ArnŠs d'espatlles;90;0;90;B;N;A;--;--;N;N;24
1224;Accessoris per a cadires de rodes;122489;Altres accessoris per a cadires de rodes;SRA 000;Suport postural per a cadira de rodes, inclosos tacs i corretges;SRA 000I;Cintur¢ de 4 punts;88,07;0;88,07;P;N;A;--;--;N;N;24
1224;Accessoris per a cadires de rodes;122489;Altres accessoris per a cadires de rodes;SRA 000;Suport postural per a cadira de rodes, inclosos tacs i corretges;SRA 000J;Cintur¢ o arnŠs pelvi…;125,09;0;125,09;P;N;A;--;--;N;N;24
1224;Accessoris per a cadires de rodes;122489;Altres accessoris per a cadires de rodes;SRA 000;Suport postural per a cadira de rodes, inclosos tacs i corretges;SRA 000K;Cingles per a peus (parell);53,76;0;53,76;P;N;A;--;--;N;N;24
1224;Accessoris per a cadires de rodes;122489;Altres accessoris per a cadires de rodes;SRA 000;Suport postural per a cadira de rodes, inclosos tacs i corretges;SRA 000L;Suport de fluid (unitat);62;0;62;P;N;A;--;--;N;N;24
1224;Accessoris per a cadires de rodes;122489;Altres accessoris per a cadires de rodes;SRA 010;Reposacaps;SRA 010A;Reposacaps fix;85,01;0;85,01;P;N;A;--;--;N;N;24
1224;Accessoris per a cadires de rodes;122489;Altres accessoris per a cadires de rodes;SRA 010;Reposacaps;SRA 010B;Reposacaps amb suport occipital o total, fix o orientable;187,14;0;187,14;B;N;A;--;--;N;N;24
1224;Accessoris per a cadires de rodes;122489;Altres accessoris per a cadires de rodes;SRA 010;Reposacaps;SRA 010C;Reposacaps amb suport occipital o total, orientable amb bra‡ d'una articulaci¢ ajustable en al‡ada i profunditat;495;0;495;H;N;A;--;--;N;N;24
1224;Accessoris per a cadires de rodes;122489;Altres accessoris per a cadires de rodes;SRA 010;Reposacaps;SRA 010D;Reposacaps amb suport occipital o total, orientable amb bra‡ colzat de dues articulacions, ajustable en al‡ada i profunditat;610,67;0;610,67;H;N;A;--;--;N;S;24
1224;Accessoris per a cadires de rodes;122489;Altres accessoris per a cadires de rodes;SRA 020;Sistema per autopropulsi¢ amb un sol bra‡;SRA 020A;Sistema de doble anella per autopropulsi¢ amb un sol bra‡;383,7;0;383,7;H;N;A;--;--;N;N;36
1224;Accessoris per a cadires de rodes;122489;Altres accessoris per a cadires de rodes;SRA 020;Sistema per autopropulsi¢ amb un sol bra‡;SRA 020B;Palanca;431,26;0;431,26;H;N;A;--;--;N;N;36
1224;Accessoris per a cadires de rodes;122489;Altres accessoris per a cadires de rodes;SRA 030;Altres accessoris;SRA 030A;Comandament especial de ment¢ per a cadira de rodes elŠctrica;1552,57;0;1552,57;H;S;A;--;--;N;S;48
1224;Accessoris per a cadires de rodes;122489;Altres accessoris per a cadires de rodes;SRA 030;Altres accessoris;SRA 030B;Un altre comandament especial per a cadira de rodes elŠctrica, d'acord amb els protocols dels responsables de prestaci¢ ortoprotŠtica (especial prescripci¢);SP;0;SP;D;S;A;--;--;N;S;48
1224;Accessoris per a cadires de rodes;122489;Altres accessoris per a cadires de rodes;SRA 030;Altres accessoris;SRA 030C;Sistema doble amputat;65,85;0;65,85;P;N;A;--;--;N;N;36
1224;Accessoris per a cadires de rodes;122489;Altres accessoris per a cadires de rodes;SRA 030;Altres accessoris;SRA 030D;Dispositiu especial per a respirador;162;0;162;B;N;A;--;--;N;N;36
1224;Accessoris per a cadires de rodes;122489;Altres accessoris per a cadires de rodes;SRA 030;Altres accessoris;SRA 030E;Dispositiu per bombona d'oxigen;83,78;0;83,78;P;N;A;--;--;N;N;36
1224;Accessoris per a cadires de rodes;122489;Altres accessoris per a cadires de rodes;SRA 030;Altres accessoris;SRA 030F;Pujavoreres per a cadira de rodes elŠctrica;216,84;0;216,84;H;N;A;--;--;N;N;48
1224;Accessoris per a cadires de rodes;122489;Altres accessoris per a cadires de rodes;SRA 030;Altres accessoris;SRA 030G;Roda antibolcada per a cadira de rodes manual;49,62;0;49,62;B;N;A;--;--;N;N;36
1224;Accessoris per a cadires de rodes;122489;Altres accessoris per a cadires de rodes;SRA 030;Altres accessoris;SRA 030H;Allargador de fre;20;0;20;P;N;A;--;--;N;N;36
1224;Accessoris per a cadires de rodes;122489;Altres accessoris per a cadires de rodes;SRA 030;Altres accessoris;SRA 030I;Base r¡gida per a cadira de rodes;51,49;0;51,49;B;N;A;--;--;N;N;36
1224;Accessoris per a cadires de rodes;122490;Recanvis i components per a cadires de rodes;SRC 000;Reposabra‡os especial;SRC 000A;Reposabra‡os  (d'un bra‡) de cassoleta;108,63;0;108,63;B;N;A;--;--;N;N;36
1224;Accessoris per a cadires de rodes;122490;Recanvis i components per a cadires de rodes;SRC 000;Reposabra‡os especial;SRC 000B;Reposabra‡os (d'un bra‡) envoltant amb suport palmar;151,75;0;151,75;B;N;A;--;--;N;N;36
1224;Accessoris per a cadires de rodes;122490;Recanvis i components per a cadires de rodes;SRC 000;Reposabra‡os especial;SRC 000C;Reposabra‡os (d'un bra‡) regulable en al‡ada;129,38;0;129,38;B;N;A;--;--;N;N;36
1224;Accessoris per a cadires de rodes;122490;Recanvis i components per a cadires de rodes;SRC 010;Reposapeus especial;SRC 010A;Reposapeus £nic;103;0;103;B;N;A;--;--;N;N;36
1224;Accessoris per a cadires de rodes;122490;Recanvis i components per a cadires de rodes;SRC 010;Reposapeus especial;SRC 010B;Reposapeus amb cassoleta (parell);193;0;193;B;N;A;--;--;N;N;36
1224;Accessoris per a cadires de rodes;122490;Recanvis i components per a cadires de rodes;SRC 010;Reposapeus especial;SRC 010C;Reposapeus amb elevaci¢ manual per a cadira de rodes manual o elŠctrica (parell);313,92;0;313,92;B;N;A;--;--;N;N;36
1224;Accessoris per a cadires de rodes;122490;Recanvis i components per a cadires de rodes;SRC 010;Reposapeus especial;SRC 010D;Reposapeus amb elevaci¢ elŠctrica per a cadira de rodes elŠctriques (parell);843,76;0;843,76;H;N;A;--;--;N;N;36
1224;Accessoris per a cadires de rodes;122490;Recanvis i components per a cadires de rodes;SRC 020;Seient-respatller postural amb carcassa, a mida;SRC 020A;Seient-respatller postural amb carcassa, a mida previ motlle;2500;0;2500;H;S;M;--;--;N;S;24
1224;Accessoris per a cadires de rodes;122490;Recanvis i components per a cadires de rodes;SRC 020;Seient-respatller postural amb carcassa, a mida;SRC 020B;Seient postural amb carcassa, a mida previ motlle;1291,64;0;1291,64;H;S;M;--;--;N;S;24
1224;Accessoris per a cadires de rodes;122490;Recanvis i components per a cadires de rodes;SRC 020;Seient-respatller postural amb carcassa, a mida;SRC 020C;Respatller postural amb carcassa, a mida previ motlle;1320;0;1320;H;S;M;--;--;N;S;24
1224;Accessoris per a cadires de rodes;122490;Recanvis i components per a cadires de rodes;SRC 030;Seient-respatller postural, a mida;SRC 030A;Plataforma r¡gida ajustable per a seient postural modular;238,5;0;238,5;H;S;A;--;--;N;S;36
